"state","fuel","generator_cea","node","gen_capacity","voltage","region","vom","var_cost","heat_rate","fuel_price","owner_type","generator_posoco","type","zones_gp"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374023_JAIGAD_400_4","374023_JAIGAD_400",300,400,"WR",1168,1739,11.43,50,"MAHARASHTRA State or Private","GEN_334023_JAIGAD_400_4","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374027_K-KHD-NEW_400_5","374027_K-KHD-NEW_400",500,400,"WR",1988,2559,11.43,50,"MAHARASHTRA State or Private","GEN_334026_K-KHD-N_400_5","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374030_BHUSAWAL-II_400_4","374030_BHUSAWAL-II_400",500,400,"WR",1968,2539,11.43,50,"MAHARASHTRA State or Private","GEN_334029_BHUSWL-N_400_4","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374030_BHUSAWAL-II_400_5","374030_BHUSAWAL-II_400",500,400,"WR",1968,2539,11.43,50,"MAHARASHTRA State or Private","GEN_334029_BHUSWL-N_400_5","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374031_MAUDA_400_1","374031_MAUDA_400",500,400,"WR",2018,2589,11.43,50,"MAHARASHTRA Central","GEN_334045_MAUDA_400_1","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374031_MAUDA_400_2","374031_MAUDA_400",500,400,"WR",2018,2589,11.43,50,"MAHARASHTRA Central","GEN_334045_MAUDA_400_2","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374034_EMCO_400_1","374034_EMCO_400",300,400,"WR",870,1441,11.43,50,"MAHARASHTRA State or Private","GEN_334046_EMCO_400_1","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374034_EMCO_400_2","374034_EMCO_400",300,400,"WR",870,1441,11.43,50,"MAHARASHTRA State or Private","GEN_334046_EMCO_400_2","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374035_IEPL_400_1","374035_IEPL_400",270,400,"WR",2344,2915,11.43,50,"MAHARASHTRA State or Private","GEN_334047_IEPL_400_1","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374035_IEPL_400_2","374035_IEPL_400",270,400,"WR",2344,2915,11.43,50,"MAHARASHTRA State or Private","GEN_334047_IEPL_400_2","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_1","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private","GEN_334032_NANDGAONPETH_400_1","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_10","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_2","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private","GEN_334032_NANDGAONPETH_400_2","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_3","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private","GEN_334032_NANDGAONPETH_400_3","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_4","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_5","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_6","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_7","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_8","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374036_AMRAVATIIBL_400_9","374036_AMRAVATIIBL_400",270,400,"WR",2238,2809,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374037_CHANDRPR-II_400_8","374037_CHANDRPR-II_400",500,400,"WR",1768,2339,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374037_CHANDRPR-II_400_9","374037_CHANDRPR-II_400",500,400,"WR",1768,2339,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374039_DHARIWAL_400_1","374039_DHARIWAL_400",300,400,"WR",2344,2915,11.43,50,"MAHARASHTRA State or Private","GEN_334036_DHARIWAL_400_1","coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374055_SINNARTPP_400_1","374055_SINNARTPP_400",270,400,"WR",1768,2339,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374055_SINNARTPP_400_10","374055_SINNARTPP_400",270,400,"WR",1768,2339,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUBCRITICAL-COAL","GEN_374055_SINNARTPP_400_2","374055_SINNARTPP_400",270,400,"WR",1768,2339,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374031_MAUDA_400_3","374031_MAUDA_400",660,400,"WR",1206,1777,11.43,50,"MAHARASHTRA Central",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374031_MAUDA_400_4","374031_MAUDA_400",660,400,"WR",1206,1777,11.43,50,"MAHARASHTRA Central",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374032_TIRODA_400_1","374032_TIRODA_400",660,400,"WR",2222,2793,11.43,50,"MAHARASHTRA State or Private","GEN_334030_TIRODA_400_1","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374032_TIRODA_400_2","374032_TIRODA_400",660,400,"WR",2222,2793,11.43,50,"MAHARASHTRA State or Private","GEN_334030_TIRODA_400_2","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374032_TIRODA_400_3","374032_TIRODA_400",660,400,"WR",2222,2793,11.43,50,"MAHARASHTRA State or Private","GEN_334030_TIRODA_400_3","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374038_KORADI-II_400_10","374038_KORADI-II_400",660,400,"WR",1206,1777,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374090_SOLAPURSTPP_400_1","374090_SOLAPURSTPP_400",660,400,"WR",1816,2387,11.43,50,"MAHARASHTRA Central","GEN_334059_SHLPR-NTPC_400_1","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374090_SOLAPURSTPP_400_2","374090_SOLAPURSTPP_400",660,400,"WR",1816,2387,11.43,50,"MAHARASHTRA Central","GEN_334059_SHLPR-NTPC_400_2","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374092_LANCOVIDARB_400_1","374092_LANCOVIDARB_400",660,400,"WR",1206,1777,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_374092_LANCOVIDARB_400_2","374092_LANCOVIDARB_400",660,400,"WR",1206,1777,11.43,50,"MAHARASHTRA State or Private",NA,"coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_378032_TIRODA_765_1","378032_TIRODA_765",660,765,"WR",1206,1777,11.43,50,"MAHARASHTRA State or Private","GEN_337001_TIRORA_765_1","coal","Maharashtra"
"MAHARASHTRA","SUPERCRITICAL-COAL","GEN_378032_TIRODA_765_2","378032_TIRODA_765",660,765,"WR",1206,1777,11.43,50,"MAHARASHTRA State or Private","GEN_337001_TIRORA_765_2","coal","Maharashtra"
"MAHARASHTRA","WHR","GEN_372050_CHALI2_220_1","372050_CHALI2_220",60,220,"WR",3770,3770,NA,0,"MAHARASHTRA State or Private","GEN_332039_CHALI2_220_1","other","Maharashtra"
"MEGHALAYA","SUBCRITICAL-COAL","GEN_231150_ADHUNIK1_132_1","231150_ADHUNIK1_132",30,132,"NER",2428,2999,11.43,50,"MEGHALAYA State or Private","GEN_541027_ADHUNIK1_132_1","coal","Meghalaya"
"MEGHALAYA","SUBCRITICAL-COAL","GEN_231410_MPL_132_1","231410_MPL_132",8,132,"NER",2043,2614,11.43,50,"MEGHALAYA State or Private","GEN_541024_MPL_132_1","coal","Meghalaya"
"MEGHALAYA","SUBCRITICAL-COAL","GEN_231410_MPL_132_2","231410_MPL_132",45.35,132,"NER",2043,2614,11.43,50,"MEGHALAYA State or Private","GEN_541024_MPL_132_2","coal","Meghalaya"
"MIZORAM","SUBCRITICAL-OIL","GEN_261080_BAIRABI1_132_1","261080_BAIRABI1_132",2,132,"NER",4809,5055,12.3,20,"MIZORAM State or Private","GEN_551008_BAIRABI1_132_1","other","Mizoram"
"ODISHA","SUBCRITICAL-COAL","GEN_420001_TALCHRG_21_1","420001_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central","GEN_254008_TSTPP4_400_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_420001_TALCHRG_21_2","420001_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central","GEN_254008_TSTPP4_400_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_420001_TALCHRG_21_3","420001_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_420001_TALCHRG_21_4","420001_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_420002_TALCHRG_21_5","420002_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central","GEN_254024_TAL-ST2_400_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_420002_TALCHRG_21_6","420002_TALCHRG_21",500,21,"ER",910,1481,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421008_TALCHER-OD_132_1","421008_TALCHER-OD_132",62.5,132,"ER",1385,1956,11.43,50,"ODISHA State or Private","GEN_251010_TALCHER1_132_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421008_TALCHER-OD_132_2","421008_TALCHER-OD_132",62.5,132,"ER",1385,1956,11.43,50,"ODISHA State or Private","GEN_251010_TALCHER1_132_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421008_TALCHER-OD_132_3","421008_TALCHER-OD_132",62.5,132,"ER",1385,1956,11.43,50,"ODISHA State or Private","GEN_251010_TALCHER1_132_3","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421008_TALCHER-OD_132_4","421008_TALCHER-OD_132",62.5,132,"ER",1385,1956,11.43,50,"ODISHA State or Private","GEN_251010_TALCHER1_132_4","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421535_ICCL1_132_1","421535_ICCL1_132",54,132,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_251022_ICCL1_132_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421535_ICCL1_132_2","421535_ICCL1_132",54,132,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_251022_ICCL1_132_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421602_HINDALCO_132_1","421602_HINDALCO_132",120,132,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_251065_HINDLCO_132_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_421603_NBVLBSSL_132_1","421603_NBVLBSSL_132",95,132,"ER",838,1409,11.43,50,"ODISHA State or Private","GEN_251066_NBVLBSSL_132_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422008_TALCHER-OD_220_1","422008_TALCHER-OD_220",110,220,"ER",568,1139,11.43,50,"ODISHA State or Private","GEN_252006_TTPS2_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422008_TALCHER-OD_220_2","422008_TALCHER-OD_220",110,220,"ER",568,1139,11.43,50,"ODISHA State or Private","GEN_252006_TTPS2_220_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422020_IBTPS2_220_1","422020_IBTPS2_220",210,220,"ER",2928,3499,11.43,50,"ODISHA State or Private","GEN_252015_IBTPS2_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422020_IBTPS2_220_2","422020_IBTPS2_220",210,220,"ER",2928,3499,11.43,50,"ODISHA State or Private","GEN_252015_IBTPS2_220_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_1","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_2","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_3","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_3","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_4","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_4","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_5","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_5","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_6","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_6","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_7","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_7","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_8","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_8","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422030_NALCO2_220_9","422030_NALCO2_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252011_NALCO2_220_9","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422605_BSSL_220_1","422605_BSSL_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252032_BSSL_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422606_JINSTL_220_1","422606_JINSTL_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252033_JINSTL_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422606_JINSTL_220_2","422606_JINSTL_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252033_JINSTL_220_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422607_TSIL_220_1","422607_TSIL_220",120,220,"ER",1568,2139,11.43,50,"ODISHA State or Private","GEN_252034_TSIL_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422609_STERLT2_220_2","422609_STERLT2_220",465,220,"ER",468,1039,11.43,50,"ODISHA State or Private","GEN_254004_STER_OPT_400_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_1","422610_VEDANT_220",120,220,"ER",1758,2329,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_2","422610_VEDANT_220",120,220,"ER",1758,2329,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_3","422610_VEDANT_220",120,220,"ER",1758,2329,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_3","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_4","422610_VEDANT_220",120,220,"ER",1758,2329,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_4","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_5","422610_VEDANT_220",120,220,"ER",838,1409,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_5","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_6","422610_VEDANT_220",120,220,"ER",838,1409,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_6","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_422610_VEDANT_220_7","422610_VEDANT_220",120,220,"ER",838,1409,11.43,50,"ODISHA State or Private","GEN_252036_VEDANT_220_7","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424023_KVK_400_1","424023_KVK_400",350,400,"ER",568,1139,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424023_KVK_400_2","424023_KVK_400",350,400,"ER",568,1139,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424023_KVK_400_3","424023_KVK_400",350,400,"ER",568,1139,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424026_MONNET_400_1","424026_MONNET_400",525,400,"ER",635,1206,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424026_MONNET_400_2","424026_MONNET_400",525,400,"ER",635,1206,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424027_STERLITE_400_1","424027_STERLITE_400",600,400,"ER",529,1100,11.43,50,"ODISHA State or Private","GEN_254006_STERLIT_400_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424027_STERLITE_400_2","424027_STERLITE_400",600,400,"ER",529,1100,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424027_STERLITE_400_3","424027_STERLITE_400",600,400,"ER",529,1100,11.43,50,"ODISHA State or Private","GEN_254006_STERLIT_400_3","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424027_STERLITE_400_4","424027_STERLITE_400",600,400,"ER",529,1100,11.43,50,"ODISHA State or Private","GEN_254006_STERLIT_400_4","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424029_GMR_400_1","424029_GMR_400",350,400,"ER",2178,2749,11.43,50,"ODISHA State or Private","GEN_254000_GMR_IPP_400_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424029_GMR_400_2","424029_GMR_400",350,400,"ER",2178,2749,11.43,50,"ODISHA State or Private","GEN_254000_GMR_IPP_400_2","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424029_GMR_400_3","424029_GMR_400",350,400,"ER",2178,2749,11.43,50,"ODISHA State or Private","GEN_254000_GMR_IPP_400_3","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424029_GMR_400_4","424029_GMR_400",350,400,"ER",2178,2749,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424030_JINDAL-JITPL_400_1","424030_JINDAL-JITPL_400",600,400,"ER",920,1491,11.43,50,"ODISHA State or Private","GEN_254021_JITPL_400_1","coal","Odisha"
"ODISHA","SUBCRITICAL-COAL","GEN_424030_JINDAL-JITPL_400_2","424030_JINDAL-JITPL_400",600,400,"ER",920,1491,11.43,50,"ODISHA State or Private","GEN_254021_JITPL_400_2","coal","Odisha"
"ODISHA","SUPERCRITICAL-COAL","GEN_424028_LANCOBDN_400_1","424028_LANCOBDN_400",660,400,"ER",3826,4397,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUPERCRITICAL-COAL","GEN_424028_LANCOBDN_400_2","424028_LANCOBDN_400",660,400,"ER",3826,4397,11.43,50,"ODISHA State or Private",NA,"coal","Odisha"
"ODISHA","SUPERCRITICAL-COAL","GEN_424118_TALCHER-III_400_1","424118_TALCHER-III_400",660,400,"ER",3826,4397,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"ODISHA","SUPERCRITICAL-COAL","GEN_428072_DARLIPALLI_765_1","428072_DARLIPALLI_765",800,765,"ER",3826,4397,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"ODISHA","SUPERCRITICAL-COAL","GEN_428072_DARLIPALLI_765_2","428072_DARLIPALLI_765",800,765,"ER",3826,4397,11.43,50,"ODISHA Central",NA,"coal","Odisha"
"PUNJAB","SUBCRITICAL-COAL","GEN_132204_LEHRAMOHABBA_220_1","132204_LEHRAMOHABBA_220",210,220,"NR",2988,3559,11.43,50,"PUNJAB State or Private","GEN_112004_LEHRAMOHABBA_220_1","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132204_LEHRAMOHABBA_220_2","132204_LEHRAMOHABBA_220",210,220,"NR",2988,3559,11.43,50,"PUNJAB State or Private","GEN_112004_LEHRAMOHABBA_220_2","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132204_LEHRAMOHABBA_220_3","132204_LEHRAMOHABBA_220",250,220,"NR",2988,3559,11.43,50,"PUNJAB State or Private","GEN_112004_LEHRAMOHABBA_220_3","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132204_LEHRAMOHABBA_220_4","132204_LEHRAMOHABBA_220",250,220,"NR",2988,3559,11.43,50,"PUNJAB State or Private","GEN_112004_LEHRAMOHABBA_220_4","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_1","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_1","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_2","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_2","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_3","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_3","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_4","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_4","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_5","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_5","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132232_ROPAR_220_6","132232_ROPAR_220",210,220,"NR",3488,4059,11.43,50,"PUNJAB State or Private","GEN_112029_ROPAR_220_6","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132247_BATHINDA_220_1","132247_BATHINDA_220",110,220,"NR",3128,3699,11.43,50,"PUNJAB State or Private","GEN_112044_BATHINDA_220_1","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132247_BATHINDA_220_2","132247_BATHINDA_220",110,220,"NR",3128,3699,11.43,50,"PUNJAB State or Private","GEN_112044_BATHINDA_220_2","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132247_BATHINDA_220_3","132247_BATHINDA_220",110,220,"NR",3128,3699,11.43,50,"PUNJAB State or Private","GEN_112044_BATHINDA_220_3","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132247_BATHINDA_220_4","132247_BATHINDA_220",110,220,"NR",3128,3699,11.43,50,"PUNJAB State or Private","GEN_112044_BATHINDA_220_4","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132270_GOINDWAL_220_1","132270_GOINDWAL_220",270,220,"NR",1958,2529,11.43,50,"PUNJAB State or Private","GEN_112066_GOINDWAL_220_1","coal","Punjab"
"PUNJAB","SUBCRITICAL-COAL","GEN_132270_GOINDWAL_220_2","132270_GOINDWAL_220",270,220,"NR",1958,2529,11.43,50,"PUNJAB State or Private","GEN_112066_GOINDWAL_220_2","coal","Punjab"
"PUNJAB","SUPERCRITICAL-COAL","GEN_134401_TALWANDISABO_400_1","134401_TALWANDISABO_400",660,400,"NR",1778,2349,11.43,50,"PUNJAB State or Private","GEN_114000_TALWANDISABO_400_1","coal","Punjab"
"PUNJAB","SUPERCRITICAL-COAL","GEN_134401_TALWANDISABO_400_2","134401_TALWANDISABO_400",660,400,"NR",1778,2349,11.43,50,"PUNJAB State or Private","GEN_114000_TALWANDISABO_400_2","coal","Punjab"
"PUNJAB","SUPERCRITICAL-COAL","GEN_134401_TALWANDISABO_400_3","134401_TALWANDISABO_400",660,400,"NR",1778,2349,11.43,50,"PUNJAB State or Private","GEN_114000_TALWANDISABO_400_3","coal","Punjab"
"PUNJAB","SUPERCRITICAL-COAL","GEN_134406_RAJPURA_TH_400_1","134406_RAJPURA_TH_400",700,400,"NR",2180,2751,11.43,50,"PUNJAB State or Private","GEN_114005_RAJPURA_TH_400_1","coal","Punjab"
"PUNJAB","SUPERCRITICAL-COAL","GEN_134406_RAJPURA_TH_400_2","134406_RAJPURA_TH_400",700,400,"NR",2180,2751,11.43,50,"PUNJAB State or Private","GEN_114005_RAJPURA_TH_400_2","coal","Punjab"
"RAJASTHAN","CCGT-GAS","GEN_161117_RAMGARH21_132_1","161117_RAMGARH21_132",35.5,132,"NR",1062,2520,7.29,200,"RAJASTHAN State or Private","GEN_131116_RAMGARH21_132_1","gas_ccgt","Rajasthan"
"RAJASTHAN","CCGT-GAS","GEN_161117_RAMGARH21_132_2","161117_RAMGARH21_132",37.5,132,"NR",1062,2520,7.29,200,"RAJASTHAN State or Private","GEN_131116_RAMGARH21_132_2","gas_ccgt","Rajasthan"
"RAJASTHAN","CCGT-GAS","GEN_161117_RAMGARH21_132_3","161117_RAMGARH21_132",37.5,132,"NR",1062,2520,7.29,200,"RAJASTHAN State or Private","GEN_131116_RAMGARH21_132_3","gas_ccgt","Rajasthan"
