Generator,Fuel
GEN_542139_KARVAR2_230_3,notbuilt
GEN_542141_NAGAIPR2_230_1,notbuilt
GEN_542141_NAGAIPR2_230_2,notbuilt
GEN_542142_NEPL2_230_1,notbuilt
GEN_542163_OPGALAMTYG_230_2,notbuilt
GEN_542163_OPGALAMTYG_230_3,notbuilt
GEN_544017_KARAIK_400_1,notbuilt
GEN_544017_KARAIK_400_2,notbuilt
GEN_544023_OPG400KV_400_1,notbuilt
GEN_544023_OPG400KV_400_2,notbuilt
GEN_544026_KANAPATT_400_1,notbuilt
GEN_544026_KANAPATT_400_2,notbuilt
GEN_544026_KANAPATT_400_3,notbuilt
GEN_544026_KANAPATT_400_4,notbuilt
GEN_544027_KAYATHAR4_400_1,notbuilt
GEN_544027_KAYATHAR4_400_2,notbuilt
GEN_544027_KAYATHAR4_400_3,notbuilt
GEN_544027_KAYATHAR4_400_4,notbuilt
GEN_544072_UDNGDI4_400_1,notbuilt
GEN_544072_UDNGDI4_400_2,notbuilt
GEN_544093_TAPPAKUN_400_1,notbuilt
GEN_544093_TAPPAKUN_400_2,notbuilt
GEN_544094_ANIKADAV_400_1,notbuilt
GEN_544094_ANIKADAV_400_4,notbuilt
GEN_544097_RASIPALA_400_1,notbuilt
GEN_544097_RASIPALA_400_2,notbuilt
GEN_544097_RASIPALA_400_3,notbuilt
GEN_544098_PEL-OA_400_1,notbuilt
GEN_544098_PEL-OA_400_2,notbuilt
GEN_544126_THERVOI4_400_1,notbuilt
GEN_544126_THERVOI4_400_2,notbuilt
GEN_544126_THERVOI4_400_3,notbuilt
GEN_544131_NCTPSSTG4_400_1,notbuilt
GEN_544131_NCTPSSTG4_400_2,notbuilt
GEN_544132_KAMUTHI4_400_1,notbuilt
GEN_548008_NCTPS765KV_765_1,notbuilt
GEN_548025_CHEYYUR-UMPP_765_1,notbuilt
GEN_548025_CHEYYUR-UMPP_765_2,notbuilt
GEN_548025_CHEYYUR-UMPP_765_3,notbuilt
GEN_548025_CHEYYUR-UMPP_765_4,notbuilt
GEN_548025_CHEYYUR-UMPP_765_5,notbuilt
GEN_548025_CHEYYUR-UMPP_765_6,notbuilt
GEN_548072_UDNGDI7_765_1,notbuilt
GEN_548072_UDNGDI7_765_2,notbuilt
GEN_548072_UDNGDI7_765_3,notbuilt
GEN_548124_ETPSREP7_765_1,notbuilt
GEN_548124_ETPSREP7_765_2,notbuilt
GEN_161110_JAISALMER_132_W1,notbuilt
GEN_161762_PS-5_132_W1,notbuilt
GEN_162216_BARMER_220_V1,notbuilt
GEN_162216_BARMER_220_W1,notbuilt
GEN_162217_BHILWA-2_220_V1,notbuilt
GEN_162238_TINWARI-WS_220_W1,notbuilt
GEN_162240_BHOPALGA_220_V1,notbuilt
GEN_162240_BHOPALGA_220_W1,notbuilt
GEN_162240_BHOPALGA_220_W2,notbuilt
GEN_162260_BANSWARA-W_220_V1,notbuilt
GEN_162280_AKAL-2_220_V1,notbuilt
GEN_162284_BARLI_2_220_W1,notbuilt
GEN_162293_DECHU_220_V1,notbuilt
GEN_162360_FATEHGARH_220_SF,notbuilt
GEN_162361_PAREWAR_220_SF,notbuilt
GEN_162390_BAITHWARA-W_220_W1,notbuilt
GEN_162395_SANWREEJ-WS_220_V1,notbuilt
GEN_162760_PRATAPGARH-W_220_V1,notbuilt
GEN_162760_PRATAPGARH-W_220_W1,notbuilt
GEN_164110_JAISALMER_400_V1,notbuilt
GEN_164402_BARMER-4_400_W1,notbuilt
GEN_164403_RAMGARH_400_V1,notbuilt
GEN_164403_RAMGARH_400_W1,notbuilt
GEN_164458_BIKANER-NW_400_SF,notbuilt
GEN_351002_WANKN1_132_W1,notbuilt
GEN_351004_BHATI1_132_V1,notbuilt
GEN_351004_BHATI1_132_W1,notbuilt
GEN_351005_GONDL1_132_W1,notbuilt
GEN_351006_PALIAD_132_V1,notbuilt
GEN_351006_PALIAD_132_W1,notbuilt
GEN_351025_JASDAN_132_V1,notbuilt
GEN_351025_JASDAN_132_W1,notbuilt
GEN_351067_KHAMBALI_132_W1,notbuilt
GEN_351084_BHOMIYAVADAR_132_W1,notbuilt
GEN_352016_ANJAR2_220_W1,notbuilt
GEN_352028_RAJKOT2_220_V1,notbuilt
GEN_352028_RAJKOT2_220_W1,notbuilt
GEN_352030_RANVA2_220_W1,notbuilt
GEN_352054_DHANS2_220_W1,notbuilt
GEN_352062_THARAD_220_V1,notbuilt
GEN_352062_THARAD_220_W1,notbuilt
GEN_352069_NAKH2_220_W2,notbuilt
GEN_352070_NANI2_220_W1,notbuilt
GEN_352086_MORBI_220_V1,notbuilt
GEN_352104_RADHANPR_220_V1,notbuilt
GEN_352109_SHIVLAKH_220_W2,notbuilt
GEN_352113_DHASA_220_V1,notbuilt
GEN_352114_BOTAD_220_V1,notbuilt
GEN_352117_OTHA_220_W1,notbuilt
GEN_352121_SARDRGDH_220_W1,notbuilt
GEN_352135_BHUJPOOL_220_V1,notbuilt
GEN_352201_BHACHUNDA_220_V1,notbuilt
GEN_352201_BHACHUNDA_220_W1,notbuilt
GEN_354135_BHUJPOOL_400_SF,notbuilt
GEN_354136_BANASKANTHA_400_SF,notbuilt
GEN_361163_MANDSOUR_132_SF,notbuilt
GEN_361192_SHAJAPUR_132_SF,notbuilt
GEN_364015_RAJGARH_400_SF,notbuilt
GEN_364084_MORENA_400_SF,notbuilt
GEN_371008_AHMED1_132_W1,notbuilt
GEN_371009_BABLE1_132_W1,notbuilt
GEN_371037_LONAND_132_W1,notbuilt
GEN_371065_PAITHAN_132_W1,notbuilt
GEN_371068_SHIRALA_132_V1,notbuilt
GEN_371068_SHIRALA_132_W1,notbuilt
GEN_371085_KHAPRALE_132_W1,notbuilt
GEN_371089_PACHPATA_132_W1,notbuilt
GEN_371118_RAIMOH_132_V1,notbuilt
GEN_371121_SHEVGAON_132_V1,notbuilt
GEN_371156_SHRIGNDA_132_V1,notbuilt
GEN_371160_NANDURBR_132_W1,notbuilt
GEN_371192_KHANDKE_132_W1,notbuilt
GEN_371197_KHARDA_132_V1,notbuilt
GEN_371197_KHARDA_132_V2,notbuilt
GEN_371204_PATHARDI_132_W1,notbuilt
GEN_371210_PHALTAN_132_W1,notbuilt
GEN_371211_WAI_132_W1,notbuilt
GEN_371227_ASHTI_132_V1,notbuilt
GEN_371237_CHAKUR_132_V1,notbuilt
GEN_371253_MANMAD_132_V1,notbuilt
GEN_371276_BAMBAWADE_132_V1,notbuilt
GEN_371276_BAMBAWADE_132_W1,notbuilt
GEN_371279_SUPA_132_W1,notbuilt
GEN_371296_KARAD_132_V1,notbuilt
GEN_371401_SAKRI_132_W1,notbuilt
GEN_371402_RAJPIMPARI_132_W1,notbuilt
GEN_371403_SANGOLA_132_W1,notbuilt
GEN_371404_MAYANI_132_W1,notbuilt
GEN_371409_BAMBARWADI_132_W1,notbuilt
GEN_371412_CHAVANESHWAR_132_W1,notbuilt
GEN_372004_KARAD2_220_W2,notbuilt
GEN_372004_KARAD2_220_W3,notbuilt
GEN_372016_SHOLA2_220_V1,notbuilt
GEN_372039_AHMED2_220_V1,notbuilt
GEN_372055_MIRAJ2_220_V1,notbuilt
GEN_372058_PANDHRPR_220_W1,notbuilt
GEN_372065_ALEPHAT_220_V1,notbuilt
GEN_372073_TILAWANI_220_V1,notbuilt
GEN_372078_MUMEWADI_220_V1,notbuilt
GEN_372084_BEED2_220_V1,notbuilt
GEN_372110_VITA2_220_W2,notbuilt
GEN_372152_SAWANGI_220_V1,notbuilt
GEN_372159_NIGHDE_220_V1,notbuilt
GEN_372160_WATHAR_220_V1,notbuilt
GEN_372179_VALVE_220_V1,notbuilt
GEN_372181_SATARA_220_W1,notbuilt
GEN_372186_PARANDA_220_V1,notbuilt
GEN_372186_PARANDA_220_V2,notbuilt
GEN_372196_BABLSWR2_220_V1,notbuilt
GEN_372196_BABLSWR2_220_W1,notbuilt
GEN_372198_HALKARNI_220_V1,notbuilt
GEN_372301_ALKUD_220_V1,notbuilt
GEN_372301_ALKUD_220_V2,notbuilt
GEN_372402_JATH_220_V1,notbuilt
GEN_372402_JATH_220_W1,notbuilt
GEN_372402_JATH_220_W2,notbuilt
GEN_372403_KHANDAKE_220_W1,notbuilt
GEN_372404_HIWARWADI_220_W2,notbuilt
GEN_372405_PANAMA_220_W1,notbuilt
GEN_372406_RATNAGIRI_220_W1,notbuilt
GEN_372407_KADEGAON_220_W1,notbuilt
GEN_372410_BHUD_220_V1,notbuilt
GEN_512132_KONDPRM-W_220_V1,notbuilt
GEN_512133_URVKND_220_V1,notbuilt
GEN_512135_ASPIRI_220_V1,notbuilt
GEN_512136_MOGULV2_220_V1,notbuilt
GEN_512137_BRMPLI_220_V1,notbuilt
GEN_514007_CUDP_400_SF,notbuilt
GEN_514013_KURNOOL4_400_SF,notbuilt
GEN_522022_VAJRAMATTI_220_W1,notbuilt
GEN_522023_KUDUCHI_220_V1,notbuilt
GEN_522024_ATHANI_220_V1,notbuilt
GEN_522024_ATHANI_220_W1,notbuilt
GEN_522025_SOUNDATI_220_V1,notbuilt
GEN_522025_SOUNDATI_220_W1,notbuilt
GEN_522026_CHIKKODI_220_V1,notbuilt
GEN_522026_CHIKKODI_220_W1,notbuilt
GEN_522027_GHATPRBH_220_V1,notbuilt
GEN_522027_GHATPRBH_220_W1,notbuilt
GEN_522031_AMBD_220_V1,notbuilt
GEN_522033_BELG_220_V1,notbuilt
GEN_522033_BELG_220_W1,notbuilt
GEN_522036_DAVA_220_V1,notbuilt
GEN_522036_DAVA_220_W1,notbuilt
GEN_522039_GADG_220_V1,notbuilt
GEN_522039_GADG_220_W1,notbuilt
GEN_522041_HAVR_220_V1,notbuilt
GEN_522058_MLNG_220_V1,notbuilt
GEN_522068_SHIM_220_V1,notbuilt
GEN_522068_SHIM_220_W1,notbuilt
GEN_522072_TALLAK_220_W1,notbuilt
GEN_522104_CHITRDRG_220_V1,notbuilt
GEN_522104_CHITRDRG_220_W1,notbuilt
GEN_522113_RANIBNNR_220_V1,notbuilt
GEN_522115_HONNALI_220_V1,notbuilt
GEN_522136_DHONI_220_V1,notbuilt
GEN_522143_KANABRGI_220_V1,notbuilt
GEN_522154_HASSAN-KAR_220_V1,notbuilt
GEN_522203_HOSUDURGA_220_V1,notbuilt
GEN_541006_UDMLPET1_110_W1,notbuilt
GEN_541018_KAYA-W2_110_W1,notbuilt
GEN_541020_PALADAM_110_W1,notbuilt
GEN_541026_KANARPATTY_110_W1,notbuilt
GEN_541027_KAYA-W110_110_V1,notbuilt
GEN_541027_KAYA-W110_110_V2,notbuilt
GEN_541093_TAPPAKUN_110_W1,notbuilt
GEN_541094_ANIKADAV_110_W1,notbuilt
GEN_541097_RASIPALYAM1_110_W1,notbuilt
GEN_541102_KODIKURCHI-W_110_W1,notbuilt
GEN_541104_UDYTHR-W_110_W1,notbuilt
GEN_541109_TTPSAUT1_110_W1,notbuilt
GEN_541119_PONNAPRM_110_W1,notbuilt
GEN_541122_EDAYRPLM_110_W1,notbuilt
GEN_541302_RADHAPRM_110_W1,notbuilt
GEN_541303_ARALVAM_110_W1,notbuilt
GEN_541304_KUDANKLM_110_W1,notbuilt
GEN_541305_IRUKNTHR_110_W1,notbuilt
GEN_541306_CHIDMBRM-W_110_W1,notbuilt
GEN_541307_PERUNGDI-W_110_W1,notbuilt
GEN_541308_VADKNKLM_110_W1,notbuilt
GEN_541309_THNDRKLM_110_W1,notbuilt
GEN_541310_PANAGUDI_110_W1,notbuilt
GEN_541311_MUPANDAL_110_W1,notbuilt
GEN_541312_KANNANLUR_110_W1,notbuilt
GEN_541313_PALAVOOR_110_W1,notbuilt
GEN_541314_KARNGULAM_110_W1,notbuilt
GEN_541315_MAHARAJPRM_110_W1,notbuilt
GEN_541316_KANYKUMRI_110_W1,notbuilt
GEN_541323_ANNANGR_110_W1,notbuilt
GEN_541324_VALLIYUR_110_W1,notbuilt
GEN_541326_DEVARKLM_110_W1,notbuilt
GEN_541327_VANKNDL_110_V1,notbuilt
GEN_541327_VANKNDL_110_W1,notbuilt
GEN_541328_UTHUMA_110_W1,notbuilt
GEN_541330_ARUMUGNR_110_W1,notbuilt
GEN_541331_KTKRNGLM_110_W1,notbuilt
GEN_541332_RASTHA_110_W1,notbuilt
GEN_541334_OTULKP1_110_W1,notbuilt
GEN_541339_TENKASI_110_W1,notbuilt
GEN_541340_PCHATRAM_110_W1,notbuilt
GEN_541341_ALANGULM_110_W1,notbuilt
GEN_541342_KEELVRNAM_110_W1,notbuilt
GEN_541343_SURANDI_110_W1,notbuilt
GEN_541344_PONGAI_110_W1,notbuilt
GEN_541345_VEERASIGMN_110_W1,notbuilt
GEN_541347_KADYANLR_110_W1,notbuilt
GEN_541348_VADAKAR_110_W1,notbuilt
GEN_541349_MALYANKLM_110_W1,notbuilt
GEN_541352_KALUGU_110_W1,notbuilt
GEN_541401_MADATHUKLM_110_W1,notbuilt
GEN_541404_MELKARPTY_110_W1,notbuilt
GEN_541406_THUNGAVI_110_W1,notbuilt
GEN_541407_POLAVDY_110_W1,notbuilt
GEN_541408_MARUDURW_110_W1,notbuilt
GEN_541409_GUDMNGLM_110_W1,notbuilt
GEN_541410_SULTNPT_110_W1,notbuilt
GEN_541411_POLANKI_110_W1,notbuilt
GEN_541412_KOZUMAN_110_W1,notbuilt
GEN_541413_THALAIY_110_W1,notbuilt
GEN_541415_PUDUPALYM_110_W1,notbuilt
GEN_541416_NEGAMAN_110_W1,notbuilt
GEN_541417_ANDHYUR_110_W1,notbuilt
GEN_541418_PANAPATTY_110_W1,notbuilt
GEN_541421_ELAVANTHI_110_W1,notbuilt
GEN_541422_PONGALUR_110_W1,notbuilt
GEN_541423_CHINNAPDR_110_W1,notbuilt
GEN_541424_DHARAPRM_110_W1,notbuilt
GEN_541425_KUNDADM_110_W1,notbuilt
GEN_542014_ARASUR2_230_W1,notbuilt
GEN_542064_THENI2_230_V1,notbuilt
GEN_542064_THENI2_230_W1,notbuilt
GEN_542101_AMDAPR-W_230_W1,notbuilt
GEN_542103_VERNM-W_230_W1,notbuilt
GEN_542105_KNARPT-W_230_V1,notbuilt
GEN_542105_KNARPT-W_230_W1,notbuilt
GEN_542110_VILSRI-W_230_V1,notbuilt
GEN_542112_VALUTHUR2_230_W1,notbuilt
GEN_542113_OKMDPM-W_230_W1,notbuilt
GEN_542114_ANIKDV-W_230_V1,notbuilt
GEN_542114_ANIKDV-W_230_W1,notbuilt
GEN_542116_VELPNOR-W_230_W1,notbuilt
GEN_542118_SADAYMPLYM-W_230_W1,notbuilt
GEN_542170_SANKARPURI_230_V1,notbuilt
GEN_544025_TIRUNVLPOOL_400_V1,notbuilt
GEN_161863_TEMDRIA_132_W1,notbuilt
GEN_162226_MADA-SUZ_220_W1,notbuilt
GEN_162237_AMARSAGAR-W_220_W1,notbuilt
GEN_162280_AKAL-2_220_W1,notbuilt
GEN_162283_BHU-ENER_220_W1,notbuilt
GEN_162302_KETUKALA_220_W1,notbuilt
GEN_351068_ENERCON_132_W1,notbuilt
GEN_351076_VARSHMED_132_W1,notbuilt
GEN_352069_NAKH2_220_W1,notbuilt
GEN_352109_SHIVLAKH_220_W1,notbuilt
GEN_352123_SINDHOLI_220_W1,notbuilt
GEN_352124_SUTHARI_220_W1,notbuilt
GEN_352126_VASTAS_220_W1,notbuilt
GEN_352128_ENER-SAM_220_W1,notbuilt
GEN_372004_KARAD2_220_W1,notbuilt
GEN_372076_MALHRPTH_220_W1,notbuilt
GEN_372077_WANKUSWD_220_W1,notbuilt
GEN_372110_VITA2_220_W1,notbuilt
GEN_372115_JAMDE_220_W1,notbuilt
GEN_372126_BHIGWAN_220_1,notbuilt
GEN_372138_PURTY_220_1,notbuilt
GEN_372142_GHATNDAR_220_W1,notbuilt
GEN_372159_NIGHDE_220_W1,notbuilt
GEN_372176_SUN-FLEG_220_1,notbuilt
GEN_372176_SUN-FLEG_220_2,notbuilt
GEN_372179_VALVE_220_W1,notbuilt
GEN_372180_GANGAPUR_220_W1,notbuilt
GEN_512109_RAMAGIRI_220_1,notbuilt
GEN_522034_BGWD_220_1,notbuilt
GEN_522137_HARTI2_220_V1,notbuilt
GEN_541405_UDMLPT2-W_110_W1,notbuilt
GEN_541045_SRPDUR_110_W1,notbuilt
GEN_542108_SANKRI-W_230_W1,notbuilt
GEN_542104_UDYTHR-W_230_W1,notbuilt
