,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh,,
247,14058.37551,2237.59085,3430,729.585,0,19082.07922,0,0,0,261787,242704.9208,222249.3694,0,,
248,16322.06265,2237.59085,3430,729.585,8287.610606,17940.78147,0,0,0,271197,244968.6079,222249.3694,0,,
249,2052.488115,2237.59085,3430,729.585,61877.44849,15730.94325,0,0,0,278575,200966.6083,192516.9443,0,,
250,2052.488115,2237.59085,3430,729.585,115453.7308,12678.72513,0,0,0,282462,154329.5441,145879.8801,0,,
251,2052.488115,2237.59085,3430,729.585,162936.1817,10521.29438,0,0,0,281034,107576.5239,99126.85998,0,,
252,2052.488115,2237.59085,3430,729.585,192734.0524,14092.03965,0,0,0,277230,70403.90793,61954.24396,0,,
253,2052.488115,2237.59085,3430,729.585,210504.875,14272.00556,0,0,0,272763,47986.11948,39536.45552,0,,
254,2052.488115,2237.59085,3430,729.585,207859.5291,12975.33319,0,0,0,269297,48462.13768,40012.47372,0,,
255,2052.488115,2237.59085,3430,729.585,189370.6481,11781.12947,0,0,0,267475,66323.22242,57873.55846,0,,
256,2052.488115,2237.59085,3430,729.585,153183.4221,11462.05882,0,0,0,268478,103832.5191,95382.85512,0,,
257,2052.488115,2237.59085,3430,729.585,94915.83652,11081.24911,0,0,0,272398,166400.9144,157951.2504,0,,
258,19609.92805,2237.59085,3430,729.585,16867.57799,11540.94869,0,0,0,276665,248256.4733,222249.3694,0,,
259,23673.45,2237.59085,3430,729.585,0,13456.18536,0,0,0,279053,265596.8146,235526.1888,0,,
260,23673.45,2237.59085,3430,729.585,0,17839.87142,0,0,0,279974,262134.1286,232063.5027,0,,
261,23673.45,2237.59085,3430,729.585,0,21087.69154,0,0,0,277388,256300.3085,226229.6826,0,,
262,19016.29803,2237.59085,3430,729.585,0,22001.1567,0,0,0,269664,247662.8433,222249.3694,0,,
263,10215.18002,2237.59085,3430,729.585,0,21989.2747,0,0,0,260851,238861.7253,222249.3694,0,,
264,2052.488115,2237.59085,3430,729.585,0,21661.01976,0,0,0,254206,232544.9802,224095.3163,0,,
265,2033.549355,2237.59085,3430,729.585,0,21877.93726,0,0,0,247920,226042.0627,217611.3375,0,,
266,2033.549355,2237.59085,3430,729.585,0,21443.43947,0,0,0,242395,220951.5605,212520.8353,0,,
267,2033.549355,2237.59085,3430,729.585,0,20914.98473,0,0,0,239992,219077.0153,210646.2901,0,,
268,2033.549355,2237.59085,3430,729.585,0,19525.7309,0,0,0,241237,221711.2691,213280.5439,0,,
269,2033.549355,2237.59085,3430,729.585,0,18251.90372,0,0,0,244771,226519.0963,218088.3711,0,,
270,6270.460547,2237.59085,3430,729.585,0,16980.31404,0,0,0,250374,233393.686,220726.0496,0,,
271,14599.26989,2237.59085,3430,729.585,0,16033.5047,0,0,0,257756,241722.4953,220726.0496,0,,
272,15918.86003,2237.59085,3430,729.585,8521.700057,14794.2145,0,0,0,266358,243042.0854,220726.0496,0,,
273,2033.549355,2237.59085,3430,729.585,64117.00389,12306.77321,0,0,0,273264,196840.2229,188409.4977,0,,
274,2033.549355,2237.59085,3430,729.585,121805.1855,8000.764209,0,0,0,277527,147721.0503,139290.3251,0,,
275,2033.549355,2237.59085,3430,729.585,170371.6073,6038.113763,0,0,0,277889,101479.2789,93048.55373,0,,
276,2033.549355,2237.59085,3430,729.585,202495.2588,5874.583843,0,0,0,274784,66414.15741,57983.4322,0,,
277,2033.549355,2237.59085,3430,729.585,217184.7655,5412.457567,0,0,0,270094,47496.77691,39066.05171,0,,
278,2033.549355,2237.59085,3430,729.585,215203.9127,4581.098372,0,0,0,265460,45674.98893,37244.26372,0,,
279,2033.549355,2237.59085,3430,729.585,195260.0283,4501.86051,0,0,0,261887,62125.1112,53694.386,0,,
280,2033.549355,2237.59085,3430,729.585,156760.3109,5707.149524,0,0,0,260991,98523.53961,90092.81441,0,,
281,2033.549355,2237.59085,3430,729.585,96878.1303,7868.025673,0,0,0,263418,158671.844,150241.1188,0,,
282,11960.6482,2237.59085,3430,729.585,16621.2664,10499.85999,0,0,0,266205,239083.8736,220726.0496,0,,
283,23673.45,2237.59085,3430,729.585,0,14238.63837,0,0,0,268058,253819.3616,223748.7358,0,,
284,23673.45,2237.59085,3430,729.585,0,18892.72161,0,0,0,269016,250123.2784,220052.6525,0,,
285,18515.12961,2237.59085,3430,729.585,0,22054.64497,0,0,0,267693,245638.355,220726.0496,0,,
286,13466.44799,2237.59085,3430,729.585,0,21798.3266,0,0,0,262388,240589.6734,220726.0496,0,,
287,9444.294168,2237.59085,3430,729.585,0,20107.48042,0,0,0,256675,236567.5196,220726.0496,0,,
288,7495.6931,2237.59085,3430,729.585,0,17913.08149,0,0,0,252532,234618.9185,220726.0496,0,,
289,2069.05953,2223.15478,3430,729.585,0,15937.19075,0,0,0,248159,232221.8093,223770.0099,0,,
290,2069.05953,2223.15478,3430,729.585,0,14246.76087,0,0,0,243087,228840.2391,220388.4398,0,,
291,2069.05953,2223.15478,3430,729.585,0,12973.72539,0,0,0,241504,228530.2746,220078.4753,0,,
292,2069.05953,2223.15478,3430,729.585,0,11978.64667,0,0,0,243846,231867.3533,223415.554,0,,
293,2069.05953,2223.15478,3430,729.585,0,11054.92242,0,0,0,248037,236982.0776,228530.2783,0,,
294,7643.840915,2223.15478,3430,729.585,0,10716.92549,0,0,0,254837,244120.0745,230093.4938,0,,
295,16247.10381,2223.15478,3430,729.585,0,10904.6626,0,0,0,263628,252723.3374,230093.4938,0,,
296,17555.03015,2223.15478,3430,729.585,8339.159963,10515.57629,0,0,0,272886,254031.2638,230093.4938,0,,
297,2069.05953,2223.15478,3430,729.585,62736.57122,9547.225756,0,0,0,280040,207756.203,199304.4037,0,,
298,2069.05953,2223.15478,3430,729.585,117894.5473,9096.272876,0,0,0,284546,157555.1798,149103.3805,0,,
299,2069.05953,2223.15478,3430,729.585,163356.8463,8676.72608,0,0,0,284947,112913.4276,104461.6283,0,,
300,2069.05953,2223.15478,3430,729.585,197861.7453,8431.576299,0,0,0,283083,76789.67836,68337.87905,0,,
301,2069.05953,2223.15478,3430,729.585,211605.4862,7285.158057,0,0,0,279722,60831.35576,52379.55645,0,,
302,2069.05953,2223.15478,3430,729.585,207133.016,6256.064857,0,0,0,276288,62898.91916,54447.11985,0,,
303,2069.05953,2223.15478,3430,729.585,186123.8166,5573.995689,0,0,0,272911,81213.18771,72761.3884,0,,
304,2069.05953,2223.15478,3430,729.585,149884.7206,5912.373524,0,0,0,271230,115432.9058,106981.1065,0,,
305,2069.05953,2223.15478,3430,729.585,92245.15037,6616.869782,0,0,0,272298,173435.9798,164984.1805,0,,
306,12063.09778,2223.15478,3430,729.585,17685.09457,7703.574053,0,0,0,273928,248539.3314,230093.4938,0,,
307,23673.45,2223.15478,3430,729.585,0,10869.31551,0,0,0,274500,263630.6845,233574.4947,0,,
308,23673.45,2223.15478,3430,729.585,0,15069.29737,0,0,0,275188,260118.7026,230062.5129,0,,
309,19136.22464,2223.15478,3430,729.585,0,17966.54176,0,0,0,273579,255612.4582,230093.4938,0,,
310,14093.789,2223.15478,3430,729.585,0,18077.97741,0,0,0,268648,250570.0226,230093.4938,0,,
311,8365.515252,2223.15478,3430,729.585,0,17576.25115,0,0,0,262418,244841.7488,230093.4938,0,,
312,2069.05953,2223.15478,3430,729.585,0,17443.49142,0,0,0,257703,240259.5086,231807.7093,0,,
313,2166.120675,2208.71871,3430,724.878,0,17460.21831,0,0,0,251988,234527.7817,225998.0643,0,,
314,2166.120675,2208.71871,3430,724.878,0,16887.30279,0,0,0,247153,230265.6972,221735.9798,0,,
315,2166.120675,2208.71871,3430,724.878,0,16670.54379,0,0,0,245609,228938.4562,220408.7388,0,,
316,2166.120675,2208.71871,3430,724.878,0,15499.28076,0,0,0,248312,232812.7192,224283.0019,0,,
317,2166.120675,2208.71871,3430,724.878,0,14400.6708,0,0,0,251753,237352.3292,228822.6118,0,,
318,12898.10592,2208.71871,3430,724.878,0,13072.47474,0,0,0,256935,243862.5253,224600.8226,0,,
319,23673.45,2208.71871,3430,724.878,0,11806.02356,0,0,0,263914,252107.9764,222070.9297,0,,
320,23673.45,2208.71871,3430,724.878,8200.194725,10643.84422,0,0,0,270051,251206.9611,221169.9143,0,,
321,2166.120675,2208.71871,3430,724.878,63079.98379,8819.09601,0,0,0,274109,202209.9202,193680.2028,0,,
322,2166.120675,2208.71871,3430,724.878,121099.1625,7025.173183,0,0,0,277204,149079.6643,140549.947,0,,
323,2166.120675,2208.71871,3430,724.878,168183.341,5824.946467,0,0,0,276630,102621.7126,94091.99517,0,,
324,2166.120675,2208.71871,3430,724.878,198921.1968,5276.456834,0,0,0,273379,69181.34634,60651.62895,0,,
325,2166.120675,2208.71871,3430,724.878,212220.7448,4804.883163,0,0,0,269143,52117.37204,43587.65466,0,,
326,2166.120675,2208.71871,3430,724.878,209105.2582,4457.893832,0,0,0,265350,51786.84792,43257.13054,0,,
327,2166.120675,2208.71871,3430,724.878,185887.7309,4363.991377,0,0,0,261747,71495.27777,62965.56038,0,,
328,2166.120675,2208.71871,3430,724.878,153190.2871,4996.91377,0,0,0,259305,101117.7991,92588.08175,0,,
329,2166.120675,2208.71871,3430,724.878,95148.49023,5615.978568,0,0,0,260388,159623.5312,151093.8138,0,,
330,2166.120675,2208.71871,3430,724.878,18705.19481,6450.002363,0,0,0,263112,237956.8028,229427.0854,0,,
331,23673.45,2208.71871,3430,724.878,0,9299.782277,0,0,0,265243,255943.2177,225906.171,0,,
332,23673.45,2208.71871,3430,724.878,0,13649.35696,0,0,0,266601,252951.643,222914.5963,0,,
333,17800.11003,2208.71871,3430,724.878,0,16373.47064,0,0,0,265138,248764.5294,224600.8226,0,,
334,11271.32708,2208.71871,3430,724.878,0,17087.25359,0,0,0,259323,242235.7464,224600.8226,0,,
335,2166.120675,2208.71871,3430,724.878,0,17045.80911,0,0,0,252079,235033.1909,226503.4735,0,,
336,2166.120675,2208.71871,3430,724.878,0,17315.00538,0,0,0,246319,229003.9946,220474.2772,0,,
337,2142.447225,2194.28264,3430,729.585,0,17797.16494,0,0,0,240886,223088.8351,214592.5202,0,,
338,2142.447225,2194.28264,3430,729.585,0,18504.2618,0,0,0,236724,218219.7382,209723.4233,0,,
339,2142.447225,2194.28264,3430,729.585,0,18932.72829,0,0,0,235652,216719.2717,208222.9568,0,,
340,2142.447225,2194.28264,3430,729.585,0,17341.30867,0,0,0,237997,220655.6913,212159.3765,0,,
341,2142.447225,2194.28264,3430,729.585,0,15365.28413,0,0,0,242833,227467.7159,218971.401,0,,
342,2142.447225,2194.28264,3430,729.585,0,14044.53747,0,0,0,250243,236198.4625,227702.1477,0,,
343,15623.74768,2194.28264,3430,729.585,0,12522.70351,0,0,0,259537,247014.2965,225036.6812,0,,
344,17942.14558,2194.28264,3430,729.585,8029.150922,11349.15468,0,0,0,268711,249332.6944,225036.6812,0,,
345,2142.447225,2194.28264,3430,729.585,62216.07674,9476.288591,0,0,0,275427,203734.6347,195238.3198,0,,
346,2142.447225,2194.28264,3430,729.585,118316.9655,8774.825232,0,0,0,279636,152544.2092,144047.8944,0,,
347,2142.447225,2194.28264,3430,729.585,165827.2272,8596.387719,0,0,0,279691,105267.3851,96771.07023,0,,
348,2142.447225,2194.28264,3430,729.585,198065.4129,8917.472863,0,0,0,276745,69762.11423,61265.79936,0,,
349,2142.447225,2194.28264,3430,729.585,213237.0263,8377.463925,0,0,0,272698,51083.50973,42587.19487,0,,
350,2142.447225,2194.28264,3430,729.585,210384.9388,7216.52839,0,0,0,269284,51682.53278,43186.21792,0,,
351,2142.447225,2194.28264,3430,729.585,191478.2292,6369.853402,0,0,0,266176,68327.91736,59831.60249,0,,
352,2142.447225,2194.28264,3430,729.585,155198.6237,6291.22854,0,0,0,264758,103268.1477,94771.83287,0,,
353,2142.447225,2194.28264,3430,729.585,97242.2293,6486.580645,0,0,0,266620,162891.1901,154394.8752,0,,
354,10585.35882,2194.28264,3430,729.585,20549.89697,6792.195396,0,0,0,269318,241975.9076,225036.6812,0,,
355,23673.45,2194.28264,3430,729.585,0,8633.876801,0,0,0,270806,262172.1232,232144.8056,0,,
356,23673.45,2194.28264,3430,729.585,0,12214.31936,0,0,0,271525,259310.6806,229283.363,0,,
357,23673.45,2194.28264,3430,729.585,0,14910.56635,0,0,0,269421,254510.4337,224483.116,0,,
358,16060.39765,2194.28264,3430,729.585,0,16172.05353,0,0,0,263623,247450.9465,225036.6812,0,,
359,7976.239169,2194.28264,3430,729.585,0,17034.21201,0,0,0,256401,239366.788,225036.6812,0,,
360,2142.447225,2194.28264,3430,729.585,0,17059.194,0,0,0,250674,233614.806,225118.4911,0,,
361,2118.773775,2179.84657,3430,743.706,0,16625.24571,0,0,0,245159,228533.7543,220061.4279,0,,
362,2118.773775,2179.84657,3430,743.706,0,15582.65202,0,0,0,240634,225051.348,216579.0216,0,,
363,2118.773775,2179.84657,3430,743.706,0,14571.61021,0,0,0,238679,224107.3898,215635.0634,0,,
364,2118.773775,2179.84657,3430,743.706,0,13251.96585,0,0,0,239838,226586.0341,218113.7078,0,,
365,2118.773775,2179.84657,3430,743.706,0,12769.24019,0,0,0,244153,231383.7598,222911.4335,0,,
366,2118.773775,2179.84657,3430,743.706,0,12966.93099,0,0,0,251950,238983.069,230510.7427,0,,
367,10732.33126,2179.84657,3430,743.706,0,13409.84078,0,0,0,261284,247874.1592,230788.2754,0,,
368,12137.28249,2179.84657,3430,743.706,8033.605061,13610.28448,0,0,0,270923,249279.1105,230788.2754,0,,
369,2118.773775,2179.84657,3430,743.706,61178.53557,12386.16998,0,0,0,279739,206174.2945,197701.9681,0,,
370,2118.773775,2179.84657,3430,743.706,116145.8465,11128.81749,0,0,0,285543,158268.336,149796.0097,0,,
371,2118.773775,2179.84657,3430,743.706,164194.7983,9853.417207,0,0,0,284021,109972.7845,101500.4582,0,,
372,2118.773775,2179.84657,3430,743.706,197113.726,9783.616141,0,0,0,279676,72778.65787,64306.33152,0,,
373,2118.773775,2179.84657,3430,743.706,212157.5911,9515.579772,0,0,0,274431,52757.82915,44285.5028,0,,
374,2118.773775,2179.84657,3430,743.706,207609.3293,7971.196123,0,0,0,270058,54477.47461,46005.14826,0,,
375,2118.773775,2179.84657,3430,743.706,187696.1391,7000.292895,0,0,0,266500,71803.56804,63331.2417,0,,
376,2118.773775,2179.84657,3430,743.706,151315.6584,6178.050795,0,0,0,266336,108842.2908,100369.9644,0,,
377,2118.773775,2179.84657,3430,743.706,97040.40197,5441.805653,0,0,0,269241,166758.7924,158286.466,0,,
378,9987.295945,2179.84657,3430,743.706,20816.61729,5153.258794,0,0,0,273099,247129.1239,230788.2754,0,,
379,23673.45,2179.84657,3430,743.706,0,6308.260132,0,0,0,275599,269290.7399,239263.7373,0,,
380,23673.45,2179.84657,3430,743.706,0,8817.004012,0,0,0,276561,267743.996,237716.9934,0,,
381,23673.45,2179.84657,3430,743.706,0,10303.12329,0,0,0,274392,264088.8767,234061.8741,0,,
382,23673.45,2179.84657,3430,743.706,0,11387.13826,0,0,0,268448,257060.8617,227033.8592,0,,
383,12036.30441,2179.84657,3430,743.706,0,12077.86763,0,0,0,261256,249178.1324,230788.2754,0,,
384,2118.773775,2179.84657,3430,743.706,0,12355.16899,0,0,0,254722,242366.831,233894.5047,0,,
385,2142.447225,2136.53836,3430,767.241,0,12213.49536,0,0,0,249206,236992.5046,228516.2781,0,,
386,2142.447225,2136.53836,3430,767.241,0,11313.769,0,0,0,244980,233666.231,225190.0044,0,,
387,2142.447225,2136.53836,3430,767.241,0,10256.91821,0,0,0,243058,232801.0818,224324.8552,0,,
388,2142.447225,2136.53836,3430,767.241,0,9285.703884,0,0,0,244485,235199.2961,226723.0695,0,,
389,2142.447225,2136.53836,3430,767.241,0,9330.235762,0,0,0,248974,239643.7642,231167.5377,0,,
390,11861.6726,2136.53836,3430,767.241,0,10051.63421,0,0,0,255923,245871.3658,227675.9138,0,,
391,19233.86004,2136.53836,3430,767.241,0,10960.44677,0,0,0,264204,253243.5532,227675.9138,0,,
392,19294.26402,2136.53836,3430,767.241,7955.46383,11799.57896,0,0,0,273059,253303.9572,227675.9138,0,,
393,2142.447225,2136.53836,3430,767.241,60860.19682,13184.77599,0,0,0,280149,206104.0272,197627.8006,0,,
394,2142.447225,2136.53836,3430,767.241,116245.455,14006.46679,0,0,0,284417,154165.0782,145688.8516,0,,
395,2142.447225,2136.53836,3430,767.241,164343.075,14147.16612,0,0,0,284483,105992.7588,97516.53225,0,,
396,2142.447225,2136.53836,3430,767.241,197750.8166,15812.10921,0,0,0,281935,68372.07419,59895.84761,0,,
397,2142.447225,2136.53836,3430,767.241,212508.6193,18078.04361,0,0,0,278799,48212.33708,39736.11049,0,,
398,2142.447225,2136.53836,3430,767.241,199094.9104,20473.39094,0,0,0,275754,56185.69862,47709.47203,0,,
399,2142.447225,2136.53836,3430,767.241,183905.2969,23222.16631,0,0,0,272817,65689.53682,57213.31024,0,,
400,2142.447225,2136.53836,3430,767.241,146624.6972,25707.0599,0,0,0,272071,99739.24292,91263.01633,0,,
401,2142.447225,2136.53836,3430,767.241,92445.16235,25960.92377,0,0,0,274297,155890.9139,147414.6873,0,,
402,2142.447225,2136.53836,3430,767.241,20250.42097,22873.68537,0,0,0,276646,233521.8937,225045.6671,0,,
403,23673.45,2136.53836,3430,767.241,0,20852.85456,0,0,0,276997,256144.1454,226136.9161,0,,
404,23673.45,2136.53836,3430,767.241,0,20878.01375,0,0,0,276444,255565.9863,225558.7569,0,,
405,19273.91374,2136.53836,3430,767.241,0,20005.39307,0,0,0,273289,253283.6069,227675.9138,0,,
406,14201.0071,2136.53836,3430,767.241,0,18882.29972,0,0,0,267093,248210.7003,227675.9138,0,,
407,7996.621389,2136.53836,3430,767.241,0,17837.68542,0,0,0,259844,242006.3146,227675.9138,0,,
408,2142.447225,2136.53836,3430,767.241,0,16919.45927,0,0,0,254342,237422.5407,228946.3141,0,,
409,2166.120675,2107.66622,3430,767.241,0,15879.23858,0,0,0,247791,231911.7614,223440.7335,0,,
410,2166.120675,2107.66622,3430,767.241,0,14727.44334,0,0,0,241032,226304.5567,217833.5288,0,,
411,2166.120675,2107.66622,3430,767.241,0,13333.39631,0,0,0,236238,222904.6037,214433.5758,0,,
412,2166.120675,2107.66622,3430,767.241,0,10964.75337,0,0,0,235552,224587.2466,216116.2187,0,,
413,2166.120675,2107.66622,3430,767.241,0,9242.329905,0,0,0,237937,228694.6701,220223.6422,0,,
414,6497.744435,2107.66622,3430,767.241,0,8724.076057,0,0,0,244111,235386.9239,222584.2723,0,,
415,13983.82458,2107.66622,3430,767.241,0,9441.995908,0,0,0,252315,242873.0041,222584.2723,0,,
416,13249.41434,2107.66622,3430,767.241,7899.143539,10253.26261,0,0,0,260291,242138.5938,222584.2723,0,,
417,2166.120675,2107.66622,3430,767.241,61753.91766,10457.75081,0,0,0,267470,195258.3315,186787.3036,0,,
418,2166.120675,2107.66622,3430,767.241,116302.7382,9958.935756,0,0,0,272501,146239.3261,137768.2982,0,,
419,2166.120675,2107.66622,3430,767.241,161436.7789,9128.18746,0,0,0,273041,102476.0336,94005.00572,0,,
420,2166.120675,2107.66622,3430,767.241,194386.0843,9199.259426,0,0,0,271061,67475.65623,59004.62834,0,,
421,2166.120675,2107.66622,3430,767.241,212632.9079,9303.550175,0,0,0,268808,46871.5419,38400.51401,0,,
422,2166.120675,2107.66622,3430,767.241,212248.9858,8738.31795,0,0,0,266904,45916.69622,37445.66832,0,,
423,2166.120675,2107.66622,3430,767.241,192388.6863,8780.340129,0,0,0,265005,63835.97361,55364.94571,0,,
424,2166.120675,2107.66622,3430,767.241,158131.1758,9527.800166,0,0,0,264699,97040.024,88568.99611,0,,
425,2166.120675,2107.66622,3430,767.241,100757.2741,10110.72918,0,0,0,268276,157407.9967,148936.9688,0,,
426,9819.209929,2107.66622,3430,767.241,23630.59277,10081.0178,0,0,0,272420,238708.3894,222584.2723,0,,
427,23673.45,2107.66622,3430,767.241,0,11450.25053,0,0,0,274517,263066.7495,233088.3922,0,,
428,23673.45,2107.66622,3430,767.241,0,14814.74819,0,0,0,275106,260291.2518,230312.8946,0,,
429,23673.45,2107.66622,3430,767.241,0,18442.99993,0,0,0,273268,254825.0001,224846.6429,0,,
430,17567.2276,2107.66622,3430,767.241,0,20983.59289,0,0,0,267440,246456.4071,222584.2723,0,,
431,8857.813489,2107.66622,3430,767.241,0,22199.007,0,0,0,259946,237746.993,222584.2723,0,,
432,2166.120675,2107.66622,3430,767.241,0,22769.03273,0,0,0,254484,231714.9673,223243.9394,0,,
433,10393.84859,2122.10229,3430,767.241,0,22683.55247,0,0,0,249335,226651.4475,209938.2557,0,,
434,2118.773775,2122.10229,3430,767.241,0,22197.0307,0,0,0,244161,221963.9693,213525.8522,0,,
435,2118.773775,2122.10229,3430,767.241,0,21971.17911,0,0,0,240632,218660.8209,210222.7038,0,,
436,2118.773775,2122.10229,3430,767.241,0,21422.84178,0,0,0,241239,219816.1582,211378.0412,0,,
437,2118.773775,2122.10229,3430,767.241,0,21170.5563,0,0,0,244511,223340.4437,214902.3266,0,,
438,11692.89307,2122.10229,3430,767.241,0,22237.50798,0,0,0,250188,227950.492,209938.2557,0,,
439,18016.39077,2122.10229,3430,767.241,0,23266.01028,0,0,0,257540,234273.9897,209938.2557,0,,
440,17934.51634,2122.10229,3430,767.241,7864.439099,23609.44562,0,0,0,265666,234192.1153,209938.2557,0,,
441,2118.773775,2122.10229,3430,767.241,61470.35222,23165.45863,0,0,0,271926,187290.1892,178852.0721,0,,
442,2118.773775,2122.10229,3430,767.241,117984.4042,22151.92033,0,0,0,275588,135451.6755,127013.5585,0,,
443,2118.773775,2122.10229,3430,767.241,165606.5736,20044.38865,0,0,0,275694,90043.03774,81604.92068,0,,
444,2118.773775,2122.10229,3430,767.241,196047.3736,21066.30745,0,0,0,272964,55850.3189,47412.20183,0,,
445,2118.773775,2122.10229,3430,767.241,213715.1062,21153.62401,0,0,0,269199,34330.26984,25892.15277,0,,
446,2118.773775,2122.10229,3430,767.241,211796.2254,18408.85965,0,0,0,265310,35104.91494,26666.79788,0,,
447,2118.773775,2122.10229,3430,767.241,191489.9042,17069.2185,0,0,0,261774,53214.87726,44776.7602,0,,
448,2118.773775,2122.10229,3430,767.241,156324.4361,17667.92741,0,0,0,260290,86297.63649,77859.51942,0,,
449,2118.773775,2122.10229,3430,767.241,103112.7838,19398.14357,0,0,0,261549,139038.0727,130599.9556,0,,
450,2118.773775,2122.10229,3430,767.241,23983.10692,20107.51452,0,0,0,264011,219920.3786,211482.2615,0,,
451,23673.45,2122.10229,3430,767.241,0,22572.88122,0,0,0,266295,243722.1188,213729.3255,0,,
452,23673.45,2122.10229,3430,767.241,0,30499.51097,0,0,0,267861,237361.489,207368.6957,0,,
453,13147.09947,2122.10229,3430,767.241,0,37034.30159,0,0,0,266439,229404.6984,209938.2557,0,,
454,2118.773775,2122.10229,3430,767.241,0,38816.82372,0,0,0,261317,222500.1763,214062.0592,0,,
455,2118.773775,2122.10229,3430,767.241,0,36874.15676,0,0,0,254758,217883.8432,209445.7262,0,,
456,2118.773775,2122.10229,3430,767.241,0,33037.04383,0,0,0,249975,216937.9562,208499.8391,0,,
457,2054.85546,2093.23015,3430,776.655,0,28672.49375,0,0,0,244750,216077.5062,207722.7656,0,,
